image,brightness,aspect_ratio,entropy,blurriness,color_space
00000_00.jpg,0.8120440739116704,0.75,7.472804533486007,43.69859076498322,RGB
00001_00.jpg,0.6436078414563067,0.75,7.580297011252365,44.48786004790196,RGB
00002_00.jpg,0.6474117214085732,0.75,7.171650068893963,47.789995999334415,RGB
00003_00.jpg,0.6192072452077944,0.75,7.983490834371215,44.90290794051296,RGB
00005_00.jpg,0.8208728819761167,0.75,7.892857139009015,48.03489500658172,RGB
00007_00.jpg,0.7821264302412964,0.75,7.657302799980649,36.733817254081465,RGB
00009_00.jpg,0.7326709429840602,0.75,7.848650468161666,45.25058221640042,RGB
00010_00.jpg,0.7349611324162257,0.75,8.003703279526118,44.4934773377294,RGB
00011_00.jpg,0.6591475325152415,0.75,7.690410809370813,46.10589342362444,RGB
00012_00.jpg,0.6044896466645927,0.75,7.579318008509187,49.54149248832069,RGB
00014_00.jpg,0.5190918970511298,0.75,7.49061753930747,49.65815125389228,RGB
00015_00.jpg,0.7597455840527622,0.75,7.79884795578796,44.32359446964256,RGB
00016_00.jpg,0.773229200316789,0.75,8.329725204793103,71.19152305924563,RGB
00018_00.jpg,0.5867742357975703,0.75,7.832564241555909,44.305210265378996,RGB
00019_00.jpg,0.6500761572137321,0.75,8.100834397284977,46.805791057334346,RGB
00022_00.jpg,0.6931586485936364,0.75,8.17128660947919,75.46440438039498,RGB
00023_00.jpg,0.6742881692813967,0.75,8.039147496788368,51.75259020125622,RGB
00024_00.jpg,0.7749140858167671,0.75,7.333831736188444,45.2709636001714,RGB
00025_00.jpg,0.6569766406903468,0.75,8.188291779878943,47.63361328354073,RGB
00026_00.jpg,0.7099564897408955,0.75,7.723822763706158,43.161623424644546,RGB
00028_00.jpg,0.7942420018448784,0.75,7.6948879664858385,44.63989477869509,RGB
00029_00.jpg,0.5947844560706846,0.75,7.910549111936706,48.61117419666973,RGB
00030_00.jpg,0.799979314547821,0.75,7.247627158118624,43.24042891652228,RGB
00031_00.jpg,0.694242266963631,0.75,7.5881352353446845,53.03170892458747,RGB
00032_00.jpg,0.7357459029655992,0.75,7.20876191193101,61.777544793019494,RGB
00033_00.jpg,0.6112871608970957,0.75,7.997260467019301,54.01900913539648,RGB
00036_00.jpg,0.5856062998209619,0.75,8.096490997348061,45.63385195793555,RGB
00038_00.jpg,0.6553960006863064,0.75,8.487712897873408,45.52454147038541,RGB
00040_00.jpg,0.8049032144508986,0.75,8.054828995133096,40.85666073789102,RGB
00041_00.jpg,0.7815300450634516,0.75,8.227760411429118,47.07631134762779,RGB
00042_00.jpg,0.8635068974677731,0.75,7.338093603836822,47.18146200010655,RGB
00043_00.jpg,0.770564781239995,0.75,7.989630840475792,45.87937021693033,RGB
00044_00.jpg,0.6329841077273836,0.75,7.802278707220378,49.284040574590954,RGB
00045_00.jpg,0.828780962426797,0.75,7.58508432463125,41.48096259127079,RGB
00046_00.jpg,0.6721399161278626,0.75,8.058688946483297,46.98826839966385,RGB
00047_00.jpg,0.6434156616383082,0.75,7.954517526551823,45.1842050287402,RGB
00048_00.jpg,0.7966222491393089,0.75,7.885545393836884,42.789501602791375,RGB
00049_00.jpg,0.6108027582878306,0.75,8.159431114047036,46.04970425913793,RGB
00050_00.jpg,0.49306824670145666,0.75,8.222634284421336,39.73719272980714,RGB
00051_00.jpg,0.8599727357911471,0.75,7.404998209563433,37.19076707808892,RGB
00052_00.jpg,0.822176126567154,0.75,7.546955094882293,46.76314572417474,RGB
00053_00.jpg,0.613261490853266,0.75,8.160080868070986,49.64350980259264,RGB
00054_00.jpg,0.7912286015065348,0.75,7.846354945905464,54.06128204963424,RGB
00056_00.jpg,0.48427644759515115,0.75,8.3179184292062,48.867605900157024,RGB
00058_00.jpg,0.6443918554874132,0.75,8.45468790218864,83.69197375549886,RGB
00059_00.jpg,0.7491970286330177,0.75,7.975322891083202,64.45307850258688,RGB
00061_00.jpg,0.7694643614492314,0.75,7.645328503455439,43.53855006510695,RGB
00062_00.jpg,0.792593589000714,0.75,7.540808328688059,41.03773843495244,RGB
00065_00.jpg,0.6319009845076934,0.75,8.053987170638498,47.04011387100499,RGB
00066_00.jpg,0.7846857762873672,0.75,7.963540550006581,47.12805815299563,RGB
00068_00.jpg,0.8146918800085541,0.75,6.733640981381315,40.259232403296046,RGB
00070_00.jpg,0.6504642254019097,0.75,8.038339441282494,45.2698755714305,RGB
00072_00.jpg,0.5881679741248965,0.75,7.818817779788047,46.47403833459687,RGB
00073_00.jpg,0.795785316415173,0.75,7.781172343827351,44.39784384497989,RGB
00076_00.jpg,0.8197718077496609,0.75,7.426196548290207,41.41332977919322,RGB
00077_00.jpg,0.6880986917183516,0.75,7.984390216506942,40.304478709278264,RGB
00078_00.jpg,0.7643869587754796,0.75,7.92907571833266,48.040416319385386,RGB
